video_name,left_pupil,right_pupil,gaze_direction
C0231_5.mp4,"(1026, 455)","(1281, 471)",left
C0231_5.mp4,"(1025, 454)","(1282, 472)",blinking
C0231_5.mp4,"(1026, 454)","(1282, 471)",left
C0231_5.mp4,"(1027, 454)","(1282, 471)",left
C0231_5.mp4,"(1028, 456)","(1283, 473)",left
C0231_5.mp4,"(1027, 455)","(1283, 472)",blinking
C0231_5.mp4,"(1026, 453)","(1282, 471)",blinking
C0231_5.mp4,"(1026, 453)","(1283, 471)",blinking
C0231_5.mp4,"(1026, 453)","(1283, 470)",blinking
C0231_5.mp4,"(1027, 452)","(1283, 470)",blinking
C0231_5.mp4,"(1026, 453)","(1282, 471)",blinking
C0231_5.mp4,"(1026, 454)","(1282, 471)",left
C0231_5.mp4,"(1027, 453)","(1282, 470)",left
C0231_5.mp4,"(1025, 452)","(1283, 470)",blinking
C0231_5.mp4,"(1026, 452)","(1284, 470)",blinking
C0231_5.mp4,"(1027, 452)","(1283, 469)",blinking
C0231_5.mp4,"(1027, 452)","(1283, 470)",left
C0231_5.mp4,"(1028, 452)","(1283, 469)",left
C0231_5.mp4,"(1027, 452)","(1284, 470)",left
C0231_5.mp4,"(1027, 451)","(1283, 469)",blinking
C0231_5.mp4,"(1028, 452)","(1283, 469)",left
C0231_5.mp4,"(1028, 451)","(1284, 468)",left
