video_name,left_pupil,right_pupil,gaze_direction
C0021.MP4,"(814, 532)","(1044, 542)",right
C0021.MP4,"(815, 532)","(1044, 541)",right
C0021.MP4,"(814, 532)","(1042, 542)",right
C0021.MP4,"(816, 532)","(1044, 542)",right
C0021.MP4,"(816, 532)","(1045, 542)",right
C0021.MP4,"(812, 533)","(1052, 539)",right
C0021.MP4,"(816, 532)","(1044, 542)",right
C0021.MP4,"(817, 533)","(1044, 543)",right
C0021.MP4,"(817, 533)","(1053, 539)",right
C0021.MP4,"(817, 532)","(1048, 542)",right
C0021.MP4,"(817, 533)","(1048, 542)",right
C0021.MP4,"(818, 533)","(1049, 542)",right
C0021.MP4,"(818, 533)","(1049, 542)",right
C0021.MP4,"(819, 534)","(1047, 544)",right
C0021.MP4,"(820, 534)","(1047, 545)",right
C0021.MP4,"(820, 534)","(1050, 543)",right
C0021.MP4,"(820, 534)","(1048, 544)",right
C0021.MP4,"(822, 534)","(1048, 545)",right
C0021.MP4,"(818, 534)","(1048, 544)",right
C0021.MP4,"(819, 534)","(1048, 545)",right
C0021.MP4,"(821, 534)","(1052, 543)",right
C0021.MP4,"(823, 534)","(1062, 541)",right
C0021.MP4,"(818, 536)","(1053, 543)",right
C0021.MP4,"(821, 536)","(1062, 542)",right
C0021.MP4,"(821, 536)","(1054, 544)",right
C0021.MP4,"(818, 537)","(1063, 542)",right
C0021.MP4,"(820, 536)","(1056, 544)",right
C0021.MP4,"(822, 536)","(1058, 544)",right
C0021.MP4,"(824, 536)","(1059, 543)",right
C0021.MP4,"(824, 536)","(1057, 543)",right
C0021.MP4,"(824, 536)","(1052, 545)",right
C0021.MP4,"(823, 536)","(1061, 541)",center
C0021.MP4,"(825, 536)","(1061, 541)",center
C0021.MP4,"(824, 536)","(1062, 541)",center
C0021.MP4,"(825, 536)","(1063, 541)",center
C0021.MP4,"(825, 536)","(1063, 541)",center
C0021.MP4,"(826, 536)","(1067, 542)",center
C0021.MP4,"(830, 536)","(1065, 541)",center
C0021.MP4,"(830, 536)","(1064, 541)",center
C0021.MP4,"(830, 536)","(1065, 541)",center
C0021.MP4,"(830, 536)","(1065, 541)",center
C0021.MP4,"(829, 535)","(1067, 541)",center
C0021.MP4,"(831, 535)","(1068, 540)",center
C0021.MP4,"(835, 535)","(1069, 541)",center
C0021.MP4,"(832, 537)","(1076, 543)",center
C0021.MP4,"(829, 537)","(1075, 545)",center
C0021.MP4,"(830, 537)","(1077, 543)",center
C0021.MP4,"(826, 537)","(1078, 542)",center
C0021.MP4,"(833, 536)","(1074, 542)",center
C0021.MP4,"(833, 537)","(1079, 543)",center
C0021.MP4,"(837, 536)","(1078, 543)",center
C0021.MP4,"(833, 535)","(1079, 543)",center
C0021.MP4,"(834, 536)","(1079, 543)",center
C0021.MP4,"(832, 536)","(1077, 544)",center
C0021.MP4,"(831, 536)","(1076, 544)",center
C0021.MP4,"(825, 536)","(1072, 542)",center
C0021.MP4,"(816, 537)","(1055, 544)",center
C0021.MP4,"(814, 538)","(1046, 547)",right
C0021.MP4,"(809, 537)","(1041, 546)",right
C0021.MP4,"(806, 536)","(1040, 546)",right
C0021.MP4,"(806, 536)","(1040, 545)",right
C0021.MP4,"(804, 536)","(1038, 544)",right
