video_name,left_pupil,right_pupil,gaze_direction
C0068.MP4,"(998, 418)","(1348, 441)",right
C0068.MP4,"(998, 419)","(1347, 441)",right
C0068.MP4,"(998, 419)","(1348, 442)",right
C0068.MP4,"(998, 419)","(1348, 441)",right
C0068.MP4,"(998, 418)","(1348, 442)",right
C0068.MP4,"(997, 419)","(1347, 442)",right
C0068.MP4,"(997, 419)","(1347, 441)",right
C0068.MP4,"(997, 418)","(1347, 442)",right
C0068.MP4,"(997, 418)","(1347, 441)",right
C0068.MP4,"(997, 418)","(1347, 441)",right
C0068.MP4,"(997, 418)","(1347, 441)",right
C0068.MP4,"(997, 417)","(1347, 441)",right
C0068.MP4,"(997, 417)","(1347, 440)",right
C0068.MP4,"(997, 418)","(1347, 440)",right
C0068.MP4,"(997, 418)","(1347, 440)",right
C0068.MP4,"(997, 417)","(1347, 440)",right
C0068.MP4,"(997, 418)","(1347, 441)",right
C0068.MP4,"(996, 418)","(1347, 441)",right
C0068.MP4,"(996, 418)","(1346, 441)",right
C0068.MP4,"(996, 417)","(1346, 440)",right
C0068.MP4,"(996, 418)","(1346, 440)",right
C0068.MP4,"(996, 418)","(1346, 440)",right
C0068.MP4,"(996, 418)","(1346, 441)",right
C0068.MP4,"(996, 418)","(1346, 440)",right
C0068.MP4,"(996, 417)","(1347, 441)",right
C0068.MP4,"(996, 417)","(1346, 440)",right
C0068.MP4,"(997, 417)","(1346, 439)",right
C0068.MP4,"(997, 418)","(1347, 440)",right
C0068.MP4,"(997, 418)","(1347, 440)",right
C0068.MP4,"(997, 417)","(1347, 440)",right
C0068.MP4,"(997, 418)","(1347, 441)",right
C0068.MP4,"(997, 417)","(1347, 440)",right
C0068.MP4,"(997, 417)","(1347, 439)",right
C0068.MP4,"(997, 417)","(1348, 439)",right
C0068.MP4,"(997, 416)","(1348, 440)",right
C0068.MP4,"(997, 416)","(1348, 439)",right
C0068.MP4,"(997, 418)","(1348, 440)",right
C0068.MP4,"(996, 418)","(1348, 439)",right
C0068.MP4,"(996, 418)","(1347, 440)",right
C0068.MP4,"(996, 418)","(1348, 441)",right
C0068.MP4,"(995, 418)","(1348, 441)",right
C0068.MP4,"(995, 418)","(1348, 441)",right
C0068.MP4,"(995, 419)","(1347, 442)",right
C0068.MP4,"(994, 418)","(1347, 440)",right
C0068.MP4,"(994, 418)","(1347, 441)",right
C0068.MP4,"(993, 418)","(1346, 441)",right
C0068.MP4,"(993, 420)","(1346, 442)",right
C0068.MP4,"(993, 419)","(1345, 442)",right
C0068.MP4,"(993, 419)","(1345, 442)",right
C0068.MP4,"(993, 419)","(1346, 442)",right
C0068.MP4,"(993, 419)","(1346, 441)",right
C0068.MP4,"(993, 418)","(1346, 441)",right
C0068.MP4,"(994, 417)","(1346, 440)",right
C0068.MP4,"(993, 419)","(1346, 441)",right
C0068.MP4,"(993, 417)","(1346, 440)",right
C0068.MP4,"(994, 418)","(1346, 440)",right
C0068.MP4,"(994, 419)","(1347, 440)",right
C0068.MP4,"(994, 417)","(1346, 440)",right
C0068.MP4,"(994, 419)","(1347, 441)",right
C0068.MP4,"(994, 419)","(1346, 441)",right
C0068.MP4,"(994, 418)","(1346, 441)",right
C0068.MP4,"(993, 419)","(1345, 442)",right
