video_name,left_pupil,right_pupil,gaze_direction
C0045.MP4,"(881, 503)","(1129, 525)",center
C0045.MP4,"(880, 502)","(1128, 524)",center
C0045.MP4,"(882, 503)","(1128, 524)",center
C0045.MP4,"(880, 504)","(1127, 525)",center
C0045.MP4,"(878, 503)","(1126, 524)",center
C0045.MP4,"(878, 504)","(1125, 524)",center
C0045.MP4,"(876, 503)","(1125, 525)",center
C0045.MP4,"(878, 504)","(1124, 524)",center
C0045.MP4,"(876, 504)","(1122, 525)",center
C0045.MP4,"(875, 504)","(1121, 525)",center
C0045.MP4,"(875, 504)","(1121, 525)",center
C0045.MP4,"(874, 505)","(1117, 526)",center
C0045.MP4,"(871, 506)","(1112, 514)",center
C0045.MP4,"(876, 505)","(1112, 518)",left
C0045.MP4,"(871, 505)","(1118, 526)",center
C0045.MP4,"(863, 503)","(1115, 525)",center
C0045.MP4,"(868, 505)","(1115, 525)",center
C0045.MP4,"(867, 505)","(1114, 525)",center
C0045.MP4,"(868, 505)","(1113, 525)",center
C0045.MP4,"(866, 505)","(1111, 524)",center
C0045.MP4,"(865, 505)","(1111, 525)",center
C0045.MP4,"(863, 505)","(1109, 525)",center
C0045.MP4,"(861, 506)","(1107, 525)",center
C0045.MP4,"(861, 505)","(1107, 525)",center
C0045.MP4,"(860, 505)","(1105, 525)",center
C0045.MP4,"(857, 505)","(1103, 524)",center
C0045.MP4,"(856, 505)","(1102, 524)",center
C0045.MP4,"(855, 505)","(1100, 524)",center
C0045.MP4,"(855, 506)","(1099, 524)",center
C0045.MP4,"(853, 505)","(1099, 524)",center
C0045.MP4,"(851, 506)","(1098, 524)",center
C0045.MP4,"(849, 506)","(1096, 524)",center
C0045.MP4,"(847, 506)","(1095, 524)",center
C0045.MP4,"(846, 506)","(1092, 524)",center
C0045.MP4,"(846, 505)","(1091, 523)",center
C0045.MP4,"(841, 507)","(1090, 523)",right
C0045.MP4,"(840, 507)","(1089, 523)",right
C0045.MP4,"(839, 506)","(1086, 524)",right
C0045.MP4,"(841, 505)","(1085, 523)",right
C0045.MP4,"(840, 504)","(1083, 523)",right
C0045.MP4,"(835, 506)","(1082, 523)",right
C0045.MP4,"(836, 506)","(1080, 523)",right
C0045.MP4,"(832, 506)","(1078, 523)",right
C0045.MP4,"(833, 506)","(1081, 522)",right
C0045.MP4,"(831, 506)","(1075, 523)",right
C0045.MP4,"(829, 506)","(1073, 523)",right
C0045.MP4,"(828, 506)","(1072, 522)",right
C0045.MP4,"(823, 508)","(1070, 523)",right
C0045.MP4,"(823, 507)","(1068, 523)",right
C0045.MP4,"(823, 506)","(1066, 522)",right
C0045.MP4,"(821, 506)","(1065, 522)",right
C0045.MP4,"(819, 506)","(1063, 521)",right
C0045.MP4,"(819, 506)","(1061, 521)",right
